"module name","licenses","repository","licenseUrl","parents"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside","https://github.com/domenic/path-is-inside/raw/master/LICENSE.txt","atlantis"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","atlantis"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse","https://github.com/jbgutierrez/path-parse","atlantis"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp","https://github.com/component/path-to-regexp/raw/master/LICENSE","atlantis"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type","https://github.com/sindresorhus/path-type/raw/master/license","atlantis"
"pbkdf2@3.0.14","MIT","https://github.com/crypto-browserify/pbkdf2","https://github.com/crypto-browserify/pbkdf2/raw/master/LICENSE","atlantis"
"performance-now@0.2.0","MIT","https://github.com/meryn/performance-now","https://github.com/meryn/performance-now/raw/master/license.txt","atlantis"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","atlantis"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","sass-loader:atlantis"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise","https://github.com/floatdrop/pinkie-promise/raw/master/license","atlantis"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie","https://github.com/floatdrop/pinkie/raw/master/license","atlantis"
"portfinder@1.0.13","MIT","https://github.com/indexzero/node-portfinder","https://github.com/indexzero/node-portfinder/raw/master/LICENSE","atlantis"
"postcss-calc@5.3.1","MIT","https://github.com/postcss/postcss-calc","https://github.com/postcss/postcss-calc/raw/master/LICENSE","atlantis"
"postcss-colormin@2.2.2","MIT","https://github.com/ben-eb/postcss-colormin","https://github.com/ben-eb/postcss-colormin/raw/master/LICENSE-MIT","atlantis"
"postcss-convert-values@2.6.1","MIT","https://github.com/ben-eb/postcss-convert-values","https://github.com/ben-eb/postcss-convert-values/raw/master/LICENSE-MIT","atlantis"
"postcss-discard-comments@2.0.4","MIT","https://github.com/ben-eb/postcss-discard-comments","https://github.com/ben-eb/postcss-discard-comments/raw/master/LICENSE-MIT","atlantis"
"postcss-discard-duplicates@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-duplicates","https://github.com/ben-eb/postcss-discard-duplicates/raw/master/LICENSE-MIT","atlantis"
"postcss-discard-empty@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-empty","https://github.com/ben-eb/postcss-discard-empty/raw/master/LICENSE-MIT","atlantis"
"postcss-discard-overridden@0.1.1","MIT","https://github.com/Justineo/postcss-discard-overridden","https://github.com/Justineo/postcss-discard-overridden/raw/master/LICENSE","atlantis"
"postcss-discard-unused@2.2.3","MIT","https://github.com/ben-eb/postcss-discard-unused","https://github.com/ben-eb/postcss-discard-unused/raw/master/LICENSE-MIT","atlantis"
"postcss-filter-plugins@2.0.2","MIT","https://github.com/postcss/postcss-filter-plugins","https://github.com/postcss/postcss-filter-plugins/raw/master/LICENSE-MIT","atlantis"
"postcss-load-config@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config","https://github.com/michael-ciniawsky/postcss-load-config/raw/master/LICENSE","atlantis"
"postcss-load-options@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-options","https://github.com/michael-ciniawsky/postcss-load-options/raw/master/LICENSE","atlantis"
"postcss-load-plugins@2.3.0","MIT","https://github.com/michael-ciniawsky/postcss-load-plugins","https://github.com/michael-ciniawsky/postcss-load-plugins/raw/master/LICENSE","atlantis"
"postcss-loader@1.3.3","MIT","https://github.com/postcss/postcss-loader","https://github.com/postcss/postcss-loader/raw/master/LICENSE","atlantis"
"postcss-merge-idents@2.1.7","MIT","https://github.com/ben-eb/postcss-merge-idents","https://github.com/ben-eb/postcss-merge-idents/raw/master/LICENSE-MIT","atlantis"
"postcss-merge-longhand@2.0.2","MIT","https://github.com/ben-eb/postcss-merge-longhand","https://github.com/ben-eb/postcss-merge-longhand/raw/master/LICENSE-MIT","atlantis"
"postcss-merge-rules@2.1.2","MIT","https://github.com/ben-eb/postcss-merge-rules","https://github.com/ben-eb/postcss-merge-rules/raw/master/LICENSE-MIT","atlantis"
"postcss-message-helpers@2.0.0","MIT","https://github.com/MoOx/postcss-message-helpers","https://github.com/MoOx/postcss-message-helpers/raw/master/LICENSE","atlantis"
"postcss-minify-font-values@1.0.5","MIT","https://github.com/TrySound/postcss-minify-font-values","https://github.com/TrySound/postcss-minify-font-values/raw/master/LICENSE","atlantis"
"postcss-minify-gradients@1.0.5","MIT","https://github.com/ben-eb/postcss-minify-gradients","https://github.com/ben-eb/postcss-minify-gradients/raw/master/LICENSE-MIT","atlantis"
"postcss-minify-params@1.2.2","MIT","https://github.com/ben-eb/postcss-minify-params","https://github.com/ben-eb/postcss-minify-params/raw/master/LICENSE","atlantis"
"postcss-minify-selectors@2.1.1","MIT","https://github.com/ben-eb/postcss-minify-selectors","https://github.com/ben-eb/postcss-minify-selectors/raw/master/LICENSE-MIT","atlantis"
"postcss-modules-extract-imports@1.2.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports","https://github.com/css-modules/postcss-modules-extract-imports","atlantis"
"postcss-modules-local-by-default@1.2.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default","https://github.com/css-modules/postcss-modules-local-by-default/raw/master/LICENSE","atlantis"
"postcss-modules-scope@1.1.0","ISC","https://github.com/css-modules/postcss-modules-scope","https://github.com/css-modules/postcss-modules-scope","atlantis"
"postcss-modules-values@1.3.0","ISC","https://github.com/css-modules/postcss-modules-values","https://github.com/css-modules/postcss-modules-values","atlantis"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset","https://github.com/ben-eb/postcss-charset/raw/master/LICENSE","atlantis"
"postcss-normalize-url@3.0.8","MIT","https://github.com/ben-eb/postcss-normalize-url","https://github.com/ben-eb/postcss-normalize-url/raw/master/LICENSE-MIT","atlantis"
"postcss-ordered-values@2.2.3","MIT","https://github.com/ben-eb/postcss-ordered-values","https://github.com/ben-eb/postcss-ordered-values/raw/master/LICENSE-MIT","atlantis"
"postcss-reduce-idents@2.4.0","MIT","https://github.com/ben-eb/postcss-reduce-idents","https://github.com/ben-eb/postcss-reduce-idents/raw/master/LICENSE-MIT","atlantis"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial","https://github.com/ben-eb/postcss-reduce-initial/raw/master/LICENSE-MIT","atlantis"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms","https://github.com/ben-eb/postcss-reduce-transforms/raw/master/LICENSE-MIT","atlantis"
"postcss-selector-parser@2.2.3","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","atlantis"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo","https://github.com/ben-eb/postcss-svgo/raw/master/LICENSE-MIT","atlantis"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors","https://github.com/ben-eb/postcss-unique-selectors/raw/master/LICENSE-MIT","atlantis"
"postcss-url@5.1.2","MIT","https://github.com/postcss/postcss-url","https://github.com/postcss/postcss-url/raw/master/LICENSE","atlantis"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","atlantis"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex","https://github.com/ben-eb/postcss-zindex/raw/master/LICENSE-MIT","atlantis"
"postcss@5.2.17","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","atlantis"
"postcss@6.0.11","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","icss-utils:atlantis"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http","https://github.com/sindresorhus/prepend-http/raw/master/license","atlantis"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve","https://github.com/jonschlinkert/preserve/blob/master/LICENSE-MIT","atlantis"
"pretty-error@2.1.1","MIT","https://github.com/AriaMinaei/pretty-error","https://github.com/AriaMinaei/pretty-error/raw/master/LICENSE","atlantis"
"primeng@4.0.3","MIT","https://github.com/primefaces/primeng","https://github.com/primefaces/primeng/raw/master/LICENSE.md","atlantis"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","atlantis"
"process@0.11.10","MIT","https://github.com/shtylman/node-process","https://github.com/shtylman/node-process/raw/master/LICENSE","atlantis"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress","https://github.com/visionmedia/node-progress/raw/master/LICENSE","atlantis"
"promise@7.3.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","atlantis"
"protractor@5.1.2","MIT","https://github.com/angular/protractor","https://github.com/angular/protractor/raw/master/LICENSE","atlantis"
"proxy-addr@1.1.5","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","atlantis"
"prr@0.0.0","MIT","https://github.com/rvagg/prr","https://github.com/rvagg/prr/raw/master/LICENSE","atlantis"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap","https://github.com/isaacs/pseudomap/raw/master/LICENSE","atlantis"
"public-encrypt@4.0.0","MIT","https://github.com/crypto-browserify/publicEncrypt","https://github.com/crypto-browserify/publicEncrypt","atlantis"
"pump@1.0.2","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","atlantis"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","url:atlantis"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","atlantis"
"q@1.4.1","MIT","https://github.com/kriskowal/q","http://github.com/kriskowal/q/raw/master/LICENSE","atlantis"
"qjobs@1.1.5","MIT","https://github.com/franck34/qjobs","https://github.com/franck34/qjobs/raw/master/LICENCE","atlantis"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","request:atlantis"
"qs@6.5.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","express:atlantis"
"qs@6.5.1","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","atlantis"
"query-string@4.3.4","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","atlantis"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring","https://github.com/Gozala/enchain/License.md","atlantis"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/enchain/License.md","atlantis"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify","https://github.com/unshiftio/querystringify/raw/master/LICENSE","original:atlantis"
"querystringify@1.0.0","MIT","https://github.com/unshiftio/querystringify","https://github.com/unshiftio/querystringify/raw/master/LICENSE","atlantis"
"quill-delta@3.6.1","MIT","https://github.com/quilljs/delta","https://github.com/quilljs/delta/raw/master/LICENSE","atlantis"
"quill@1.3.2","BSD-3-Clause","https://github.com/quilljs/quill","https://github.com/quilljs/quill/raw/master/LICENSE","atlantis"
"ramda@0.21.0","MIT","https://github.com/ramda/ramda","https://github.com/ramda/ramda/raw/master/LICENSE.txt","atlantis"
"randomatic@1.1.7","MIT","https://github.com/jonschlinkert/randomatic","https://github.com/jonschlinkert/randomatic/raw/master/LICENSE","atlantis"
"randombytes@2.0.5","MIT","https://github.com/crypto-browserify/randombytes","https://github.com/crypto-browserify/randombytes/raw/master/LICENSE","atlantis"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","atlantis"
"raw-body@2.3.2","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","atlantis"
"raw-loader@0.5.1","MIT","https://github.com/webpack/raw-loader","http://www.opensource.org/licenses/mit-license.php","atlantis"
"rc@1.2.1","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","atlantis"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up","https://github.com/sindresorhus/read-pkg-up/raw/master/license","atlantis"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","atlantis"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream","https://github.com/isaacs/readable-stream/raw/master/LICENSE","htmlparser2:atlantis"
"readable-stream@1.1.14","MIT","https://github.com/isaacs/readable-stream","https://github.com/isaacs/readable-stream/raw/master/LICENSE","decompress-zip:atlantis"
"readable-stream@2.3.3","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","atlantis"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp","https://github.com/thlorenz/readdirp/raw/master/LICENSE","atlantis"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent","https://github.com/sindresorhus/redent/raw/master/license","atlantis"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc","https://github.com/MoOx/reduce-css-calc/raw/master/LICENSE","atlantis"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call","https://github.com/MoOx/reduce-function-call/raw/master/LICENSE","atlantis"
"reflect-metadata@0.1.10","Apache-2.0","https://github.com/rbuckton/reflect-metadata","https://github.com/rbuckton/reflect-metadata/raw/master/LICENSE","atlantis"
"regenerate@1.3.2","MIT","https://github.com/mathiasbynens/regenerate","https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt","atlantis"
"regenerator-runtime@0.11.0","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","atlantis"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache","https://github.com/jonschlinkert/regex-cache/raw/master/LICENSE","atlantis"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","atlantis"
"registry-auth-token@3.3.1","MIT","https://github.com/rexxars/registry-auth-token","https://github.com/rexxars/registry-auth-token/raw/master/LICENSE","atlantis"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url","https://github.com/sindresorhus/registry-url/raw/master/license","atlantis"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen","https://github.com/d10/regjsgen/raw/master/LICENSE.txt","atlantis"
"regjsparser@0.1.5","BSD","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","atlantis"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl","https://github.com/stevenvachon/relateurl/raw/master/license","atlantis"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator","https://github.com/darsain/remove-trailing-separator/raw/master/license","atlantis"
"renderkid@2.0.1","MIT","https://github.com/AriaMinaei/RenderKid","https://github.com/AriaMinaei/RenderKid/raw/master/LICENSE","atlantis"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element","https://github.com/jonschlinkert/repeat-element/blob/master/LICENSE","atlantis"
"repeat-string@0.2.2","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/blob/master/LICENSE-MIT","expand-range:atlantis"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","atlantis"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating","https://github.com/sindresorhus/repeating/raw/master/license","atlantis"
"request@2.81.0","Apache-2.0","https://github.com/request/request","https://github.com/request/request/raw/master/LICENSE","atlantis"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","atlantis"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string","https://github.com/floatdrop/require-from-string/raw/master/license","atlantis"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","atlantis"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port/raw/master/LICENSE","atlantis"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url","https://github.com/lydell/resolve-url/raw/master/LICENSE","atlantis"
"resolve@1.4.0","MIT","https://github.com/substack/node-resolve","https://github.com/substack/node-resolve/raw/master/LICENSE","atlantis"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","atlantis"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align","https://github.com/jonschlinkert/right-align/raw/master/LICENSE","atlantis"
"rimraf@2.2.8","MIT","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","temp:atlantis"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","atlantis"
"ripemd160@2.0.1","MIT","https://github.com/crypto-browserify/ripemd160","https://github.com/crypto-browserify/ripemd160/raw/master/LICENSE.md","atlantis"
"rsvp@3.6.2","MIT","https://github.com/tildeio/rsvp.js","https://github.com/tildeio/rsvp.js/raw/master/LICENSE","atlantis"
"run-async@2.3.0","MIT","https://github.com/SBoudrias/run-async","https://github.com/SBoudrias/run-async/raw/master/LICENSE","atlantis"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS","http://www.apache.org/licenses/LICENSE-2.0.html","atlantis"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS","http://www.apache.org/licenses/LICENSE-2.0.html","atlantis"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS","https://github.com/Reactive-Extensions/RxJS/raw/master/license.txt","atlantis"
"rxjs@5.0.1","Apache-2.0","https://github.com/ReactiveX/RxJS","https://github.com/ReactiveX/RxJS/raw/master/LICENSE.txt","angular-ide:atlantis"
"rxjs@5.4.3","Apache-2.0","https://github.com/ReactiveX/RxJS","https://github.com/ReactiveX/RxJS/raw/master/LICENSE.txt","atlantis"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","atlantis"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph","https://github.com/xzyfer/sass-graph","atlantis"
"sass-loader@6.0.6","MIT","https://github.com/webpack-contrib/sass-loader","https://github.com/webpack-contrib/sass-loader/raw/master/LICENSE","atlantis"
"saucelabs@1.3.0","MIT*","https://github.com/holidayextras/node-saucelabs","https://github.com/holidayextras/node-saucelabs/raw/master/README.md","atlantis"
"sax@0.5.8","BSD","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","stylus:atlantis"
"sax@0.6.1","BSD","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","webdriver-js-extender:atlantis"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","atlantis"
"schema-utils@0.3.0","MIT","https://github.com/webpack-contrib/schema-utils","https://github.com/webpack-contrib/schema-utils/raw/master/LICENSE","atlantis"
"script-loader@0.7.1","MIT","https://github.com/webpack-contrib/script-loader","https://github.com/webpack-contrib/script-loader/raw/master/LICENSE","atlantis"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer","https://github.com/sasstools/scss-tokenizer/raw/master/LICENSE","atlantis"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose","https://github.com/indutny/select-hose","atlantis"
"selenium-webdriver@2.53.3","Apache-2.0","https://github.com/SeleniumHQ/selenium","https://github.com/SeleniumHQ/selenium/raw/master/LICENSE","webdriver-js-extender:atlantis"
"selenium-webdriver@3.0.1","Apache-2.0","https://github.com/SeleniumHQ/selenium","https://github.com/SeleniumHQ/selenium/raw/master/LICENSE","atlantis"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff","https://github.com/sindresorhus/semver-diff/raw/master/license","atlantis"
"semver-dsl@1.0.1","MIT","https://github.com/mgechev/semver-dsl","https://github.com/mgechev/semver-dsl","atlantis"
"semver@4.3.6","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","log4js:atlantis"
"semver@5.0.3","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","agent-base:atlantis"
"semver@5.3.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","atlantis"
"send@0.15.4","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","atlantis"
"serve-index@1.9.0","MIT","https://github.com/expressjs/serve-index","https://github.com/expressjs/serve-index/raw/master/LICENSE","atlantis"
"serve-static@1.12.4","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","atlantis"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","atlantis"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim","https://github.com/sindresorhus/set-immediate-shim","atlantis"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate","https://github.com/YuzuJS/setImmediate/raw/master/LICENSE.txt","atlantis"
"setprototypeof@1.0.3","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","atlantis"
"sha.js@2.4.8","MIT","https://github.com/crypto-browserify/sha.js","https://github.com/crypto-browserify/sha.js/raw/master/LICENSE","atlantis"
"shallow-clone@0.1.2","MIT","https://github.com/jonschlinkert/shallow-clone","https://github.com/jonschlinkert/shallow-clone/raw/master/LICENSE","atlantis"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","atlantis"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","atlantis"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","atlantis"
"silent-error@1.1.0","ISC","https://github.com/stefanpenner/silent-error","https://github.com/stefanpenner/silent-error","atlantis"
"slashes@1.0.5","MIT","https://github.com:ChrisAckerman/node-slashes","https://github.com:ChrisAckerman/node-slashes/raw/master/LICENSE","atlantis"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp","http://github.com/hueniverse/sntp/raw/master/LICENSE","atlantis"
"socket.io-adapter@0.5.0","MIT","https://github.com/Automattic/socket.io-adapter","https://github.com/Automattic/socket.io-adapter/raw/master/LICENSE","atlantis"
"socket.io-client@1.7.2","MIT","https://github.com/Automattic/socket.io-client","https://github.com/Automattic/socket.io-client/raw/master/LICENSE","atlantis"
"socket.io-parser@2.3.1","MIT","https://github.com/Automattic/socket.io-parser","https://github.com/Automattic/socket.io-parser/raw/master/LICENSE","atlantis"
"socket.io@1.7.2","MIT","https://github.com/socketio/socket.io","https://github.com/socketio/socket.io/raw/master/LICENSE","atlantis"
"sockjs-client@1.1.2","MIT","https://github.com/sockjs/sockjs-client","https://github.com/sockjs/sockjs-client/raw/master/COPYING","atlantis"
"sockjs@0.3.18","MIT","https://github.com/sockjs/sockjs-node","https://github.com/sockjs/sockjs-node/raw/master/COPYING","atlantis"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys","https://github.com/sindresorhus/sort-keys/raw/master/license","atlantis"
"source-list-map@1.1.2","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map","webpack-sources:atlantis"
"source-list-map@2.0.0","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map","atlantis"
"source-map-loader@0.2.1","MIT","https://github.com/webpack/source-map-loader","http://www.opensource.org/licenses/mit-license.php","atlantis"
"source-map-resolve@0.3.1","MIT","https://github.com/lydell/source-map-resolve","https://github.com/lydell/source-map-resolve","atlantis"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","atlantis"
"source-map-url@0.3.0","MIT","https://github.com/lydell/source-map-url","https://github.com/lydell/source-map-url","atlantis"
"source-map@0.1.43","BSD","http://github.com/mozilla/source-map","http://opensource.org/licenses/BSD-3-Clause","css:atlantis"
"source-map@0.4.4","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map","istanbul-reports:atlantis"
"source-map@0.5.7","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","atlantis"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js","https://github.com/kemitchell/spdx-correct.js/raw/master/LICENSE","atlantis"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js","https://github.com/kemitchell/spdx-expression-parse.js/raw/master/LICENSE","atlantis"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids","https://github.com/shinnn/spdx-license-ids/raw/master/LICENSE","atlantis"
"spdy-transport@2.0.20","MIT","https://github.com/spdy-http2/spdy-transport","https://github.com/spdy-http2/spdy-transport","atlantis"
"spdy@3.4.7","MIT","https://github.com/indutny/node-spdy","https://github.com/indutny/node-spdy","atlantis"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js","https://github.com/alexei/sprintf.js/raw/master/LICENSE","argparse:atlantis"
"sprintf-js@1.1.1","BSD-3-Clause","https://github.com/alexei/sprintf.js","https://github.com/alexei/sprintf.js/raw/master/LICENSE","atlantis"
"sshpk@1.13.1","MIT","https://github.com/arekinath/node-sshpk","https://github.com/arekinath/node-sshpk/raw/master/LICENSE","atlantis"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace","https://github.com/felixge/node-stack-trace/raw/master/License","atlantis"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","atlantis"
"stdout-stream@1.4.0","MIT*","https://github.com/mafintosh/stdout-stream","https://github.com/mafintosh/stdout-stream/raw/master/LICENSE","atlantis"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify","https://github.com/substack/stream-browserify/raw/master/LICENSE","atlantis"
"stream-http@2.7.2","MIT","https://github.com/jhiesey/stream-http","https://github.com/jhiesey/stream-http/raw/master/LICENSE","atlantis"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode","https://github.com/kevva/strict-uri-encode/raw/master/license","atlantis"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","atlantis"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","ansi-align:atlantis"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder","https://github.com/rvagg/string_decoder/raw/master/LICENSE","atlantis"
